Date,StockCode,Description,Demand,AveragePrice_INR
2010-03-11,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-03-12,22115,METAL SIGN EMPIRE TEA,12,295.0
2010-04-01,22115,METAL SIGN EMPIRE TEA,0,604.0
2010-04-02,22115,METAL SIGN EMPIRE TEA,2,295.0
2010-04-03,22115,METAL SIGN EMPIRE TEA,9,295.0
2010-04-04,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-04-05,22115,METAL SIGN EMPIRE TEA,0,591.0
2010-04-06,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-04-07,22115,METAL SIGN EMPIRE TEA,0,443.0
2010-04-08,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-04-09,22115,METAL SIGN EMPIRE TEA,0,393.6666667
2010-04-10,22115,METAL SIGN EMPIRE TEA,6,295.0
2010-04-11,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-04-12,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-05-01,22115,METAL SIGN EMPIRE TEA,1,295.0
2010-05-02,22115,METAL SIGN EMPIRE TEA,13,393.6666667
2010-05-03,22115,METAL SIGN EMPIRE TEA,296,406.5
2010-05-04,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-05-05,22115,METAL SIGN EMPIRE TEA,1,591.0
2010-05-06,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-05-07,22115,METAL SIGN EMPIRE TEA,0,443.0
2010-05-08,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-05-09,22115,METAL SIGN EMPIRE TEA,0,393.6666667
2010-05-10,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-05-11,22115,METAL SIGN EMPIRE TEA,1,591.0
2010-05-12,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-06-01,22115,METAL SIGN EMPIRE TEA,6,295.0
2010-06-02,22115,METAL SIGN EMPIRE TEA,0,393.6666667
2010-06-03,22115,METAL SIGN EMPIRE TEA,0,406.5
2010-06-04,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-06-05,22115,METAL SIGN EMPIRE TEA,14,443.0
2010-06-06,22115,METAL SIGN EMPIRE TEA,7,295.0
2010-06-07,22115,METAL SIGN EMPIRE TEA,0,443.0
2010-06-08,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-06-09,22115,METAL SIGN EMPIRE TEA,2,591.0
2010-06-10,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-06-11,22115,METAL SIGN EMPIRE TEA,0,591.0
2010-06-12,22115,METAL SIGN EMPIRE TEA,4,591.0
2010-07-01,22115,METAL SIGN EMPIRE TEA,12,295.0
2010-07-02,22115,METAL SIGN EMPIRE TEA,0,393.6666667
2010-07-03,22115,METAL SIGN EMPIRE TEA,1,295.0
2010-07-04,22115,METAL SIGN EMPIRE TEA,1,295.0
2010-07-05,22115,METAL SIGN EMPIRE TEA,0,443.0
2010-07-06,22115,METAL SIGN EMPIRE TEA,15,295.0
2010-07-07,22115,METAL SIGN EMPIRE TEA,1,591.0
2010-07-08,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-07-09,22115,METAL SIGN EMPIRE TEA,0,591.0
2010-07-10,22115,METAL SIGN EMPIRE TEA,4,492.3333333
2010-07-11,22115,METAL SIGN EMPIRE TEA,3,295.0
2010-07-12,22115,METAL SIGN EMPIRE TEA,0,591.0
2010-08-01,22115,METAL SIGN EMPIRE TEA,1,295.0
2010-08-02,22115,METAL SIGN EMPIRE TEA,2,295.0
2010-08-03,22115,METAL SIGN EMPIRE TEA,2,591.0
2010-08-04,22115,METAL SIGN EMPIRE TEA,15,393.6666667
2010-08-05,22115,METAL SIGN EMPIRE TEA,0,443.0
2010-08-06,22115,METAL SIGN EMPIRE TEA,2,295.0
2010-08-07,22115,METAL SIGN EMPIRE TEA,0,591.0
2010-08-08,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-08-09,22115,METAL SIGN EMPIRE TEA,6,295.0
2010-08-10,22115,METAL SIGN EMPIRE TEA,0,492.3333333
2010-08-11,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-08-12,22115,METAL SIGN EMPIRE TEA,4,443.0
2010-09-01,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-09-02,22115,METAL SIGN EMPIRE TEA,1,591.0
2010-09-03,22115,METAL SIGN EMPIRE TEA,2,443.0
2010-09-04,22115,METAL SIGN EMPIRE TEA,0,393.6666667
2010-09-05,22115,METAL SIGN EMPIRE TEA,1,295.0
2010-09-06,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-09-07,22115,METAL SIGN EMPIRE TEA,0,591.0
2010-09-08,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-09-09,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-09-10,22115,METAL SIGN EMPIRE TEA,0,492.3333333
2010-09-11,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-09-12,22115,METAL SIGN EMPIRE TEA,6,443.0
2010-10-01,22115,METAL SIGN EMPIRE TEA,6,295.0
2010-10-02,22115,METAL SIGN EMPIRE TEA,0,591.0
2010-10-03,22115,METAL SIGN EMPIRE TEA,0,443.0
2010-10-04,22115,METAL SIGN EMPIRE TEA,0,393.6666667
2010-10-05,22115,METAL SIGN EMPIRE TEA,12,295.0
2010-10-06,22115,METAL SIGN EMPIRE TEA,6,295.0
2010-10-07,22115,METAL SIGN EMPIRE TEA,0,591.0
2010-10-08,22115,METAL SIGN EMPIRE TEA,3,591.0
2010-10-09,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-10-10,22115,METAL SIGN EMPIRE TEA,0,492.3333333
2010-10-11,22115,METAL SIGN EMPIRE TEA,5,443.0
2010-10-12,22115,METAL SIGN EMPIRE TEA,12,295.0
2010-11-01,22115,METAL SIGN EMPIRE TEA,4,599.6666667
2010-11-02,22115,METAL SIGN EMPIRE TEA,0,591.0
2010-11-03,22115,METAL SIGN EMPIRE TEA,14,295.0
2010-11-04,22115,METAL SIGN EMPIRE TEA,1,295.0
2010-11-05,22115,METAL SIGN EMPIRE TEA,1,591.0
2010-11-06,22115,METAL SIGN EMPIRE TEA,1,591.0
2010-11-07,22115,METAL SIGN EMPIRE TEA,0,591.0
2010-11-08,22115,METAL SIGN EMPIRE TEA,0,591.0
2010-11-09,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-11-10,22115,METAL SIGN EMPIRE TEA,2,443.0
2010-11-11,22115,METAL SIGN EMPIRE TEA,0,443.0
2010-11-12,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-12-01,22115,METAL SIGN EMPIRE TEA,1,295.0
2010-12-02,22115,METAL SIGN EMPIRE TEA,1,591.0
2010-12-03,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-12-04,22115,METAL SIGN EMPIRE TEA,12,295.0
2010-12-05,22115,METAL SIGN EMPIRE TEA,0,591.0
2010-12-06,22115,METAL SIGN EMPIRE TEA,0,591.0
2010-12-07,22115,METAL SIGN EMPIRE TEA,3,295.0
2010-12-08,22115,METAL SIGN EMPIRE TEA,0,591.0
2010-12-09,22115,METAL SIGN EMPIRE TEA,0,295.0
2010-12-10,22115,METAL SIGN EMPIRE TEA,6,295.0
2010-12-11,22115,METAL SIGN EMPIRE TEA,0,443.0
2010-12-12,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-01-01,22115,METAL SIGN EMPIRE TEA,0,591.0
2011-01-02,22115,METAL SIGN EMPIRE TEA,1,295.0
2011-01-03,22115,METAL SIGN EMPIRE TEA,0,579.0
2011-01-04,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-01-05,22115,METAL SIGN EMPIRE TEA,0,255.0
2011-01-06,22115,METAL SIGN EMPIRE TEA,0,579.0
2011-01-07,22115,METAL SIGN EMPIRE TEA,7,187.0
2011-01-08,22115,METAL SIGN EMPIRE TEA,2,79.0
2011-01-09,22115,METAL SIGN EMPIRE TEA,0,579.0
2011-01-10,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-01-11,22115,METAL SIGN EMPIRE TEA,20,79.0
2011-01-12,22115,METAL SIGN EMPIRE TEA,1,79.0
2011-02-01,22115,METAL SIGN EMPIRE TEA,0,591.0
2011-02-02,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-02-03,22115,METAL SIGN EMPIRE TEA,0,579.0
2011-02-04,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-02-05,22115,METAL SIGN EMPIRE TEA,0,255.0
2011-02-06,22115,METAL SIGN EMPIRE TEA,0,579.0
2011-02-07,22115,METAL SIGN EMPIRE TEA,0,187.0
2011-02-08,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-02-09,22115,METAL SIGN EMPIRE TEA,25,245.6666667
2011-02-10,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-02-11,22115,METAL SIGN EMPIRE TEA,1,579.0
2011-02-12,22115,METAL SIGN EMPIRE TEA,12,79.0
2011-03-01,22115,METAL SIGN EMPIRE TEA,0,591.0
2011-03-02,22115,METAL SIGN EMPIRE TEA,1,295.0
2011-03-03,22115,METAL SIGN EMPIRE TEA,0,579.0
2011-03-04,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-03-05,22115,METAL SIGN EMPIRE TEA,0,255.0
2011-03-06,22115,METAL SIGN EMPIRE TEA,1,295.0
2011-03-07,22115,METAL SIGN EMPIRE TEA,0,187.0
2011-03-08,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-03-09,22115,METAL SIGN EMPIRE TEA,0,245.6666667
2011-03-10,22115,METAL SIGN EMPIRE TEA,12,79.0
2011-03-11,22115,METAL SIGN EMPIRE TEA,5,79.0
2011-03-12,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-04-01,22115,METAL SIGN EMPIRE TEA,6,295.0
2011-04-02,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-04-03,22115,METAL SIGN EMPIRE TEA,0,579.0
2011-04-04,22115,METAL SIGN EMPIRE TEA,2,437.0
2011-04-05,22115,METAL SIGN EMPIRE TEA,0,255.0
2011-04-06,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-04-07,22115,METAL SIGN EMPIRE TEA,0,187.0
2011-04-08,22115,METAL SIGN EMPIRE TEA,63,79.0
2011-04-09,22115,METAL SIGN EMPIRE TEA,0,245.6666667
2011-04-10,22115,METAL SIGN EMPIRE TEA,14,329.0
2011-04-11,22115,METAL SIGN EMPIRE TEA,4,79.0
2011-04-12,22115,METAL SIGN EMPIRE TEA,4,79.0
2011-05-01,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-05-02,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-05-03,22115,METAL SIGN EMPIRE TEA,0,579.0
2011-05-04,22115,METAL SIGN EMPIRE TEA,0,437.0
2011-05-05,22115,METAL SIGN EMPIRE TEA,0,255.0
2011-05-06,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-05-07,22115,METAL SIGN EMPIRE TEA,0,187.0
2011-05-08,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-05-09,22115,METAL SIGN EMPIRE TEA,13,79.0
2011-05-10,22115,METAL SIGN EMPIRE TEA,28,79.0
2011-05-11,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-05-12,22115,METAL SIGN EMPIRE TEA,24,79.0
2011-06-01,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-06-02,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-06-03,22115,METAL SIGN EMPIRE TEA,4,295.0
2011-06-04,22115,METAL SIGN EMPIRE TEA,4,295.0
2011-06-05,22115,METAL SIGN EMPIRE TEA,0,255.0
2011-06-06,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-06-07,22115,METAL SIGN EMPIRE TEA,51,79.0
2011-06-08,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-06-09,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-06-10,22115,METAL SIGN EMPIRE TEA,12,79.0
2011-06-11,22115,METAL SIGN EMPIRE TEA,4,79.0
2011-06-12,22115,METAL SIGN EMPIRE TEA,13,79.0
2011-07-01,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-07-02,22115,METAL SIGN EMPIRE TEA,1,295.0
2011-07-03,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-07-04,22115,METAL SIGN EMPIRE TEA,1,579.0
2011-07-05,22115,METAL SIGN EMPIRE TEA,0,255.0
2011-07-06,22115,METAL SIGN EMPIRE TEA,2,295.0
2011-07-07,22115,METAL SIGN EMPIRE TEA,12,79.0
2011-07-08,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-07-09,22115,METAL SIGN EMPIRE TEA,13,329.0
2011-07-10,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-07-11,22115,METAL SIGN EMPIRE TEA,6,79.0
2011-07-12,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-08-01,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-08-02,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-08-03,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-08-04,22115,METAL SIGN EMPIRE TEA,0,579.0
2011-08-05,22115,METAL SIGN EMPIRE TEA,0,255.0
2011-08-06,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-08-07,22115,METAL SIGN EMPIRE TEA,13,329.0
2011-08-08,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-08-09,22115,METAL SIGN EMPIRE TEA,4,79.0
2011-08-10,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-08-11,22115,METAL SIGN EMPIRE TEA,1,79.0
2011-09-01,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-09-02,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-09-03,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-09-04,22115,METAL SIGN EMPIRE TEA,0,579.0
2011-09-05,22115,METAL SIGN EMPIRE TEA,2,295.0
2011-09-06,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-09-07,22115,METAL SIGN EMPIRE TEA,0,329.0
2011-09-08,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-09-09,22115,METAL SIGN EMPIRE TEA,1,79.0
2011-09-10,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-09-11,22115,METAL SIGN EMPIRE TEA,3,79.0
2011-10-01,22115,METAL SIGN EMPIRE TEA,1,591.0
2011-10-02,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-10-03,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-10-04,22115,METAL SIGN EMPIRE TEA,4,295.0
2011-10-05,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-10-06,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-10-07,22115,METAL SIGN EMPIRE TEA,3,79.0
2011-10-08,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-10-09,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-10-10,22115,METAL SIGN EMPIRE TEA,12,79.0
2011-10-11,22115,METAL SIGN EMPIRE TEA,16,79.0
2011-11-01,22115,METAL SIGN EMPIRE TEA,0,591.0
2011-11-02,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-11-03,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-11-04,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-11-05,22115,METAL SIGN EMPIRE TEA,3,295.0
2011-11-06,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-11-07,22115,METAL SIGN EMPIRE TEA,12,79.0
2011-11-08,22115,METAL SIGN EMPIRE TEA,12,79.0
2011-11-09,22115,METAL SIGN EMPIRE TEA,1,79.0
2011-11-10,22115,METAL SIGN EMPIRE TEA,12,79.0
2011-11-11,22115,METAL SIGN EMPIRE TEA,1,579.0
2011-12-01,22115,METAL SIGN EMPIRE TEA,6,295.0
2011-12-02,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-12-03,22115,METAL SIGN EMPIRE TEA,0,295.0
2011-12-04,22115,METAL SIGN EMPIRE TEA,3,295.0
2011-12-05,22115,METAL SIGN EMPIRE TEA,1,295.0
2011-12-06,22115,METAL SIGN EMPIRE TEA,1,295.0
2011-12-07,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-12-08,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-12-09,22115,METAL SIGN EMPIRE TEA,12,79.0
2011-12-10,22115,METAL SIGN EMPIRE TEA,0,79.0
2011-12-11,22115,METAL SIGN EMPIRE TEA,0,579.0
2009-01-12,22119,PEACE WOODEN BLOCK LETTERS,3,695.0
2009-02-12,22119,PEACE WOODEN BLOCK LETTERS,3,1084.5
2009-03-12,22119,PEACE WOODEN BLOCK LETTERS,14,695.0
2009-04-12,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2009-05-12,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2009-06-12,22119,PEACE WOODEN BLOCK LETTERS,6,695.0
2009-07-12,22119,PEACE WOODEN BLOCK LETTERS,7,695.0
2009-08-12,22119,PEACE WOODEN BLOCK LETTERS,8,695.0
2009-09-12,22119,PEACE WOODEN BLOCK LETTERS,6,695.0
2009-10-12,22119,PEACE WOODEN BLOCK LETTERS,17,683.0
2009-11-12,22119,PEACE WOODEN BLOCK LETTERS,0,683.0
2009-12-12,22119,PEACE WOODEN BLOCK LETTERS,0,683.0
2010-01-01,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-01-02,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-01-03,22119,PEACE WOODEN BLOCK LETTERS,1,695.0
2010-01-04,22119,PEACE WOODEN BLOCK LETTERS,1,1443.0
2010-01-05,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-01-06,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-01-07,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-01-08,22119,PEACE WOODEN BLOCK LETTERS,1,695.0
2010-01-09,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-01-10,22119,PEACE WOODEN BLOCK LETTERS,6,695.0
2010-01-11,22119,PEACE WOODEN BLOCK LETTERS,3,695.0
2010-01-12,22119,PEACE WOODEN BLOCK LETTERS,14,695.0
2010-02-01,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-02-02,22119,PEACE WOODEN BLOCK LETTERS,6,695.0
2010-02-03,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-02-04,22119,PEACE WOODEN BLOCK LETTERS,0,1443.0
2010-02-05,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-02-06,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-02-07,22119,PEACE WOODEN BLOCK LETTERS,1,695.0
2010-02-08,22119,PEACE WOODEN BLOCK LETTERS,3,695.0
2010-02-09,22119,PEACE WOODEN BLOCK LETTERS,2,695.0
2010-02-10,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-02-11,22119,PEACE WOODEN BLOCK LETTERS,3,695.0
2010-02-12,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-03-01,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-03-02,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-03-03,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-03-04,22119,PEACE WOODEN BLOCK LETTERS,0,1443.0
2010-03-05,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-03-06,22119,PEACE WOODEN BLOCK LETTERS,1,695.0
2010-03-07,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-03-08,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-03-09,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-03-10,22119,PEACE WOODEN BLOCK LETTERS,6,695.0
2010-03-11,22119,PEACE WOODEN BLOCK LETTERS,3,695.0
2010-03-12,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-04-01,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-04-02,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-04-03,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-04-04,22119,PEACE WOODEN BLOCK LETTERS,0,1443.0
2010-04-05,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-04-06,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-04-07,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-04-08,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-04-09,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-04-10,22119,PEACE WOODEN BLOCK LETTERS,1,695.0
2010-04-11,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-04-12,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-05-01,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-05-02,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-05-03,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-05-04,22119,PEACE WOODEN BLOCK LETTERS,0,1443.0
2010-05-05,22119,PEACE WOODEN BLOCK LETTERS,1,695.0
2010-05-06,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-05-07,22119,PEACE WOODEN BLOCK LETTERS,2,695.0
2010-05-08,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-05-09,22119,PEACE WOODEN BLOCK LETTERS,4,695.0
2010-05-10,22119,PEACE WOODEN BLOCK LETTERS,1,695.0
2010-05-11,22119,PEACE WOODEN BLOCK LETTERS,1,695.0
2010-05-12,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-06-01,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-06-02,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-06-03,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-06-04,22119,PEACE WOODEN BLOCK LETTERS,3,695.0
2010-06-05,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-06-06,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-06-07,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-06-08,22119,PEACE WOODEN BLOCK LETTERS,1,695.0
2010-06-09,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-06-10,22119,PEACE WOODEN BLOCK LETTERS,2,695.0
2010-06-11,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-06-12,22119,PEACE WOODEN BLOCK LETTERS,24,695.0
2010-07-01,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-07-02,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-07-03,22119,PEACE WOODEN BLOCK LETTERS,1,695.0
2010-07-04,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-07-05,22119,PEACE WOODEN BLOCK LETTERS,2,695.0
2010-07-06,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-07-07,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-07-08,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-07-09,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-07-10,22119,PEACE WOODEN BLOCK LETTERS,5,695.0
2010-07-11,22119,PEACE WOODEN BLOCK LETTERS,18,683.0
2010-07-12,22119,PEACE WOODEN BLOCK LETTERS,4,695.0
2010-08-01,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-08-02,22119,PEACE WOODEN BLOCK LETTERS,1,695.0
2010-08-03,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-08-04,22119,PEACE WOODEN BLOCK LETTERS,6,695.0
2010-08-05,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-08-06,22119,PEACE WOODEN BLOCK LETTERS,1,695.0
2010-08-07,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-08-08,22119,PEACE WOODEN BLOCK LETTERS,4,695.0
2010-08-09,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-08-10,22119,PEACE WOODEN BLOCK LETTERS,3,695.0
2010-08-11,22119,PEACE WOODEN BLOCK LETTERS,1,695.0
2010-08-12,22119,PEACE WOODEN BLOCK LETTERS,8,695.0
2010-09-01,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-09-02,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-09-03,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-09-04,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-09-05,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-09-06,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-09-07,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-09-08,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-09-09,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-09-10,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-09-11,22119,PEACE WOODEN BLOCK LETTERS,15,695.0
2010-09-12,22119,PEACE WOODEN BLOCK LETTERS,6,695.0
2010-10-01,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-10-02,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-10-03,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-10-04,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-10-05,22119,PEACE WOODEN BLOCK LETTERS,3,695.0
2010-10-06,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-10-07,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-10-08,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-10-09,22119,PEACE WOODEN BLOCK LETTERS,16,675.0
2010-10-10,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-10-11,22119,PEACE WOODEN BLOCK LETTERS,5,695.0
2010-10-12,22119,PEACE WOODEN BLOCK LETTERS,1,695.0
2010-11-01,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-11-02,22119,PEACE WOODEN BLOCK LETTERS,3,695.0
2010-11-03,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-11-04,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-11-05,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-11-06,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-11-07,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-11-08,22119,PEACE WOODEN BLOCK LETTERS,1,695.0
2010-11-09,22119,PEACE WOODEN BLOCK LETTERS,0,675.0
2010-11-10,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-11-11,22119,PEACE WOODEN BLOCK LETTERS,3,695.0
2010-11-12,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-12-01,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-12-02,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-12-03,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-12-04,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-12-05,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-12-06,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-12-07,22119,PEACE WOODEN BLOCK LETTERS,1,695.0
2010-12-08,22119,PEACE WOODEN BLOCK LETTERS,4,695.0
2010-12-09,22119,PEACE WOODEN BLOCK LETTERS,8,695.0
2010-12-10,22119,PEACE WOODEN BLOCK LETTERS,2,695.0
2010-12-11,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2010-12-12,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2011-01-01,22119,PEACE WOODEN BLOCK LETTERS,0,695.0
2011-01-02,22119,PEACE WOODEN BLOCK LETTERS,0,1413.0
